"ISP (CET/CEST)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"05/02/2021 15:00 - 05/02/2021 16:00","MBA|NO1","FCR","34.90","0.00","34.90","0.87"
"05/02/2021 16:00 - 05/02/2021 17:00","MBA|NO1","FCR","33.70","5.90","33.70",""
"05/02/2021 17:00 - 05/02/2021 18:00","MBA|NO1","FCR","36.20","9.96","36.20",""
"05/02/2021 18:00 - 05/02/2021 19:00","MBA|NO1","FCR","34.70","7.81","34.70",""
"05/02/2021 19:00 - 05/02/2021 20:00","MBA|NO1","FCR","35.80","0.00","35.80","7.16"
"05/02/2021 20:00 - 05/02/2021 21:00","MBA|NO1","FCR","36.30","0.00","36.30",""
"05/02/2021 21:00 - 05/02/2021 22:00","MBA|NO1","FCR","36.20","14.48","36.20",""
"05/02/2021 22:00 - 05/02/2021 23:00","MBA|NO1","FCR","36.10","4.51","36.10",""
"05/02/2021 23:00 - 06/02/2021 00:00","MBA|NO1","FCR","32.70","0.00","32.70","8.18"
"06/02/2021 00:00 - 06/02/2021 01:00","MBA|NO1","FCR","37.80","5.67","37.80",""
"06/02/2021 01:00 - 06/02/2021 02:00","MBA|NO1","FCR","36.70","0.00","36.70","4.59"
"06/02/2021 02:00 - 06/02/2021 03:00","MBA|NO1","FCR","33.70","0.00","33.70","6.74"
"06/02/2021 03:00 - 06/02/2021 04:00","MBA|NO1","FCR","33.80","0.00","33.80","3.38"
"06/02/2021 04:00 - 06/02/2021 05:00","MBA|NO1","FCR","36.70","13.76","36.70",""
"06/02/2021 05:00 - 06/02/2021 06:00","MBA|NO1","FCR","30.80","3.08","30.80",""
"06/02/2021 06:00 - 06/02/2021 07:00","MBA|NO1","FCR","30.70","0.00","30.70","2.30"
"06/02/2021 07:00 - 06/02/2021 08:00","MBA|NO1","FCR","32.80","3.28","32.80",""
"06/02/2021 08:00 - 06/02/2021 09:00","MBA|NO1","FCR","35.80","9.85","35.80",""
"06/02/2021 09:00 - 06/02/2021 10:00","MBA|NO1","FCR","30.80","3.08","30.80",""
"06/02/2021 10:00 - 06/02/2021 11:00","MBA|NO1","FCR","29.60","0.00","29.60",""
"06/02/2021 11:00 - 06/02/2021 12:00","MBA|NO1","FCR","26.90","3.36","26.90",""
"06/02/2021 12:00 - 06/02/2021 13:00","MBA|NO1","FCR","26.60","0.00","26.60","2.00"
"06/02/2021 13:00 - 06/02/2021 14:00","MBA|NO1","FCR","31.80","0.00","31.80","10.34"
"06/02/2021 14:00 - 06/02/2021 15:00","MBA|NO1","FCR","33.80","0.00","33.80","5.92"
"06/02/2021 15:00 - 06/02/2021 16:00","MBA|NO1","FCR","32.40","0.81","32.40",""
"06/02/2021 16:00 - 06/02/2021 17:00","MBA|NO1","FCR","31.80","0.80","31.80",""
"06/02/2021 17:00 - 06/02/2021 18:00","MBA|NO1","FCR","27.90","6.28","27.90",""
"06/02/2021 18:00 - 06/02/2021 19:00","MBA|NO1","FCR","29.70","0.00","29.70","1.49"
"06/02/2021 19:00 - 06/02/2021 20:00","MBA|NO1","FCR","28.90","1.45","28.90",""
"06/02/2021 20:00 - 06/02/2021 21:00","MBA|NO1","FCR","32.70","0.00","32.70","12.26"
"06/02/2021 21:00 - 06/02/2021 22:00","MBA|NO1","FCR","30.60","0.00","30.60","0.77"
"06/02/2021 22:00 - 06/02/2021 23:00","MBA|NO1","FCR","29.90","4.49","29.90",""
"06/02/2021 23:00 - 07/02/2021 00:00","MBA|NO1","FCR","28.80","0.00","28.80","5.04"
"07/02/2021 00:00 - 07/02/2021 01:00","MBA|NO1","FCR","36.60","0.00","36.60",""
"07/02/2021 01:00 - 07/02/2021 02:00","MBA|NO1","FCR","36.60","0.00","36.60","16.47"
"07/02/2021 02:00 - 07/02/2021 03:00","MBA|NO1","FCR","33.50","0.00","33.50","17.59"
"07/02/2021 03:00 - 07/02/2021 04:00","MBA|NO1","FCR","33.50","0.00","33.50","15.08"
"07/02/2021 04:00 - 07/02/2021 05:00","MBA|NO1","FCR","33.60","0.00","33.60","5.88"
"07/02/2021 05:00 - 07/02/2021 06:00","MBA|NO1","FCR","29.60","13.32","29.60",""
"07/02/2021 06:00 - 07/02/2021 07:00","MBA|NO1","FCR","30.50","3.05","30.50",""
"07/02/2021 07:00 - 07/02/2021 08:00","MBA|NO1","FCR","34.90","15.71","34.90",""
"07/02/2021 08:00 - 07/02/2021 09:00","MBA|NO1","FCR","34.00","25.50","34.00",""
"07/02/2021 09:00 - 07/02/2021 10:00","MBA|NO1","FCR","31.50","7.09","31.50",""
"07/02/2021 10:00 - 07/02/2021 11:00","MBA|NO1","FCR","31.50","6.30","31.50",""
"07/02/2021 11:00 - 07/02/2021 12:00","MBA|NO1","FCR","31.60","0.00","31.60","13.43"
"07/02/2021 12:00 - 07/02/2021 13:00","MBA|NO1","FCR","30.60","0.00","30.60","12.24"
"07/02/2021 13:00 - 07/02/2021 14:00","MBA|NO1","FCR","31.50","7.88","31.50",""
"07/02/2021 14:00 - 07/02/2021 15:00","MBA|NO1","FCR","33.50","6.70","33.50",""
"07/02/2021 15:00 - 07/02/2021 16:00","MBA|NO1","FCR","33.60","0.00","33.60","3.36"
"07/02/2021 16:00 - 07/02/2021 17:00","MBA|NO1","FCR","34.70","8.68","34.70",""
"07/02/2021 17:00 - 07/02/2021 18:00","MBA|NO1","FCR","34.70","5.21","34.70",""
"07/02/2021 18:00 - 07/02/2021 19:00","MBA|NO1","FCR","34.20","0.00","34.20","6.84"
"07/02/2021 19:00 - 07/02/2021 20:00","MBA|NO1","FCR","35.80","0.00","35.80","4.48"
"07/02/2021 20:00 - 07/02/2021 21:00","MBA|NO1","FCR","32.50","0.00","32.50","4.06"
"07/02/2021 21:00 - 07/02/2021 22:00","MBA|NO1","FCR","30.60","5.36","30.60",""
"07/02/2021 22:00 - 07/02/2021 23:00","MBA|NO1","FCR","32.90","2.47","32.90",""
"07/02/2021 23:00 - 08/02/2021 00:00","MBA|NO1","FCR","31.90","0.00","31.90","11.96"
"08/02/2021 00:00 - 08/02/2021 01:00","MBA|NO1","FCR","32.80","4.10","32.80",""
"08/02/2021 01:00 - 08/02/2021 02:00","MBA|NO1","FCR","35.20","0.00","35.20","14.08"
"08/02/2021 02:00 - 08/02/2021 03:00","MBA|NO1","FCR","34.10","0.00","34.10","8.53"
"08/02/2021 03:00 - 08/02/2021 04:00","MBA|NO1","FCR","34.00","0.00","34.00","11.05"
"08/02/2021 04:00 - 08/02/2021 05:00","MBA|NO1","FCR","31.80","8.75","31.80",""
"08/02/2021 05:00 - 08/02/2021 06:00","MBA|NO1","FCR","32.80","4.92","32.80",""
"08/02/2021 06:00 - 08/02/2021 07:00","MBA|NO1","FCR","31.80","0.00","31.80","1.59"
"08/02/2021 07:00 - 08/02/2021 08:00","MBA|NO1","FCR","33.20","7.47","33.20",""
"08/02/2021 08:00 - 08/02/2021 09:00","MBA|NO1","FCR","34.10","0.00","34.10","1.71"
"08/02/2021 09:00 - 08/02/2021 10:00","MBA|NO1","FCR","34.40","0.00","34.40","9.46"
"08/02/2021 10:00 - 08/02/2021 11:00","MBA|NO1","FCR","33.10","5.79","33.10",""
"08/02/2021 11:00 - 08/02/2021 12:00","MBA|NO1","FCR","34.30","14.58","34.30",""
"08/02/2021 12:00 - 08/02/2021 13:00","MBA|NO1","FCR","32.30","8.88","32.30",""
"08/02/2021 13:00 - 08/02/2021 14:00","MBA|NO1","FCR","30.80","0.77","30.80",""
"08/02/2021 14:00 - 08/02/2021 15:00","MBA|NO1","FCR","29.40","2.21","29.40",""
"08/02/2021 15:00 - 08/02/2021 16:00","MBA|NO1","FCR","30.20","0.00","30.20","4.53"
"08/02/2021 16:00 - 08/02/2021 17:00","MBA|NO1","FCR","30.30","2.27","30.30",""
"08/02/2021 17:00 - 08/02/2021 18:00","MBA|NO1","FCR","30.20","4.53","30.20",""
"08/02/2021 18:00 - 08/02/2021 19:00","MBA|NO1","FCR","34.30","0.00","34.30","2.57"
"08/02/2021 19:00 - 08/02/2021 20:00","MBA|NO1","FCR","36.20","0.00","36.20","19.91"
"08/02/2021 20:00 - 08/02/2021 21:00","MBA|NO1","FCR","34.30","0.00","34.30","14.58"
"08/02/2021 21:00 - 08/02/2021 22:00","MBA|NO1","FCR","36.20","0.00","36.20","9.05"
"08/02/2021 22:00 - 08/02/2021 23:00","MBA|NO1","FCR","34.90","0.00","34.90","11.34"
"08/02/2021 23:00 - 09/02/2021 00:00","MBA|NO1","FCR","30.80","0.00","30.80","0.77"
"09/02/2021 00:00 - 09/02/2021 01:00","MBA|NO1","FCR","37.90","3.79","37.90",""
"09/02/2021 01:00 - 09/02/2021 02:00","MBA|NO1","FCR","39.70","20.84","39.70",""
"09/02/2021 02:00 - 09/02/2021 03:00","MBA|NO1","FCR","39.90","1.00","39.90",""
"09/02/2021 03:00 - 09/02/2021 04:00","MBA|NO1","FCR","38.90","0.00","38.90","5.84"
"09/02/2021 04:00 - 09/02/2021 05:00","MBA|NO1","FCR","38.90","0.00","38.90","18.48"
"09/02/2021 05:00 - 09/02/2021 06:00","MBA|NO1","FCR","34.90","0.00","34.90","6.11"
"09/02/2021 06:00 - 09/02/2021 07:00","MBA|NO1","FCR","41.10","7.19","41.10",""
"09/02/2021 07:00 - 09/02/2021 08:00","MBA|NO1","FCR","38.40","7.68","38.40",""
"09/02/2021 08:00 - 09/02/2021 09:00","MBA|NO1","FCR","39.40","11.82","39.40",""
"09/02/2021 09:00 - 09/02/2021 10:00","MBA|NO1","FCR","38.20","0.00","38.20","0.96"
"09/02/2021 10:00 - 09/02/2021 11:00","MBA|NO1","FCR","37.90","0.00","37.90","1.90"
"09/02/2021 11:00 - 09/02/2021 12:00","MBA|NO1","FCR","37.80","0.00","37.80","19.85"
"09/02/2021 12:00 - 09/02/2021 13:00","MBA|NO1","FCR","36.30","8.17","36.30",""
"09/02/2021 13:00 - 09/02/2021 14:00","MBA|NO1","FCR","38.20","11.46","38.20",""
"09/02/2021 14:00 - 09/02/2021 15:00","MBA|NO1","FCR","35.30","7.94","35.30",""
"09/02/2021 15:00 - 09/02/2021 16:00","MBA|NO1","FCR","35.40","15.05","35.40",""
"09/02/2021 16:00 - 09/02/2021 17:00","MBA|NO1","FCR","40.10","27.07","40.10",""
"09/02/2021 17:00 - 09/02/2021 18:00","MBA|NO1","FCR","38.20","17.19","38.20",""
"09/02/2021 18:00 - 09/02/2021 19:00","MBA|NO1","FCR","40.00","4.00","40.00",""
"09/02/2021 19:00 - 09/02/2021 20:00","MBA|NO1","FCR","40.00","3.00","40.00",""
"09/02/2021 20:00 - 09/02/2021 21:00","MBA|NO1","FCR","40.10","0.00","40.10","9.02"
"09/02/2021 21:00 - 09/02/2021 22:00","MBA|NO1","FCR","41.30","0.00","41.30","3.10"
"09/02/2021 22:00 - 09/02/2021 23:00","MBA|NO1","FCR","41.10","0.00","41.10","22.61"
"09/02/2021 23:00 - 10/02/2021 00:00","MBA|NO1","FCR","36.30","7.26","36.30",""
"10/02/2021 00:00 - 10/02/2021 01:00","MBA|NO1","FCR","38.90","19.45","38.90",""
"10/02/2021 01:00 - 10/02/2021 02:00","MBA|NO1","FCR","32.10","10.43","32.10",""
"10/02/2021 02:00 - 10/02/2021 03:00","MBA|NO1","FCR","36.90","12.92","36.90",""
"10/02/2021 03:00 - 10/02/2021 04:00","MBA|NO1","FCR","38.90","0.00","38.90","0.97"
"10/02/2021 04:00 - 10/02/2021 05:00","MBA|NO1","FCR","38.90","5.84","38.90",""
"10/02/2021 05:00 - 10/02/2021 06:00","MBA|NO1","FCR","35.70","8.93","35.70",""
"10/02/2021 06:00 - 10/02/2021 07:00","MBA|NO1","FCR","41.30","9.29","41.30",""
"10/02/2021 07:00 - 10/02/2021 08:00","MBA|NO1","FCR","37.40","0.00","37.40","1.87"
"10/02/2021 08:00 - 10/02/2021 09:00","MBA|NO1","FCR","37.40","0.00","37.40","3.74"
"10/02/2021 09:00 - 10/02/2021 10:00","MBA|NO1","FCR","36.20","0.00","36.20","14.48"
"10/02/2021 10:00 - 10/02/2021 11:00","MBA|NO1","FCR","35.20","0.00","35.20","27.28"
"10/02/2021 11:00 - 10/02/2021 12:00","MBA|NO1","FCR","36.30","0.00","36.30","21.78"
"10/02/2021 12:00 - 10/02/2021 13:00","MBA|NO1","FCR","36.30","0.00","36.30","24.50"
"10/02/2021 13:00 - 10/02/2021 14:00","MBA|NO1","FCR","35.40","0.00","35.40","1.77"
"10/02/2021 14:00 - 10/02/2021 15:00","MBA|NO1","FCR","29.40","8.09","29.40",""
"10/02/2021 15:00 - 10/02/2021 16:00","MBA|NO1","FCR","29.30","9.52","29.30",""
"10/02/2021 16:00 - 10/02/2021 17:00","MBA|NO1","FCR","33.30","14.15","33.30",""
"10/02/2021 17:00 - 10/02/2021 18:00","MBA|NO1","FCR","32.20","8.05","32.20",""
"10/02/2021 18:00 - 10/02/2021 19:00","MBA|NO1","FCR","34.30","0.86","34.30",""
"10/02/2021 19:00 - 10/02/2021 20:00","MBA|NO1","FCR","33.40","0.00","33.40","5.01"
"10/02/2021 20:00 - 10/02/2021 21:00","MBA|NO1","FCR","35.30","0.00","35.30","18.53"
"10/02/2021 21:00 - 10/02/2021 22:00","MBA|NO1","FCR","38.40","14.40","38.40",""
"10/02/2021 22:00 - 10/02/2021 23:00","MBA|NO1","FCR","38.70","8.71","38.70",""
"10/02/2021 23:00 - 11/02/2021 00:00","MBA|NO1","FCR","36.90","1.85","36.90",""
"11/02/2021 00:00 - 11/02/2021 01:00","MBA|NO1","FCR","34.90","0.00","34.90","21.81"
"11/02/2021 01:00 - 11/02/2021 02:00","MBA|NO1","FCR","34.70","0.00","34.70","6.94"
"11/02/2021 02:00 - 11/02/2021 03:00","MBA|NO1","FCR","34.80","20.01","34.80",""
"11/02/2021 03:00 - 11/02/2021 04:00","MBA|NO1","FCR","30.80","10.78","30.80",""
"11/02/2021 04:00 - 11/02/2021 05:00","MBA|NO1","FCR","30.80","0.00","30.80","9.24"
"11/02/2021 05:00 - 11/02/2021 06:00","MBA|NO1","FCR","30.80","0.00","30.80","8.47"
"11/02/2021 06:00 - 11/02/2021 07:00","MBA|NO1","FCR","35.90","0.00","35.90","21.54"
"11/02/2021 07:00 - 11/02/2021 08:00","MBA|NO1","FCR","33.90","0.00","33.90","14.41"
"11/02/2021 08:00 - 11/02/2021 09:00","MBA|NO1","FCR","35.30","10.59","35.30",""
"11/02/2021 09:00 - 11/02/2021 10:00","MBA|NO1","FCR","34.40","6.88","34.40",""
"11/02/2021 10:00 - 11/02/2021 11:00","MBA|NO1","FCR","34.20","17.10","34.20",""
"11/02/2021 11:00 - 11/02/2021 12:00","MBA|NO1","FCR","32.40","5.67","32.40",""
"11/02/2021 12:00 - 11/02/2021 13:00","MBA|NO1","FCR","34.20","11.97","34.20",""
"11/02/2021 13:00 - 11/02/2021 14:00","MBA|NO1","FCR","30.20","6.80","30.20",""
"11/02/2021 14:00 - 11/02/2021 15:00","MBA|NO1","FCR","30.40","0.00","30.40","3.80"
"11/02/2021 15:00 - 11/02/2021 16:00","MBA|NO1","FCR","29.30","2.20","29.30",""
"11/02/2021 16:00 - 11/02/2021 17:00","MBA|NO1","FCR","31.30","5.48","31.30",""
"11/02/2021 17:00 - 11/02/2021 18:00","MBA|NO1","FCR","31.30","3.91","31.30",""
"11/02/2021 18:00 - 11/02/2021 19:00","MBA|NO1","FCR","30.20","0.00","30.20","3.78"
"11/02/2021 19:00 - 11/02/2021 20:00","MBA|NO1","FCR","35.10","0.00","35.10","21.06"
"11/02/2021 20:00 - 11/02/2021 21:00","MBA|NO1","FCR","35.30","6.18","35.30",""
"11/02/2021 21:00 - 11/02/2021 22:00","MBA|NO1","FCR","33.20","7.47","33.20",""
"11/02/2021 22:00 - 11/02/2021 23:00","MBA|NO1","FCR","32.30","0.00","32.30","8.88"
"11/02/2021 23:00 - 12/02/2021 00:00","MBA|NO1","FCR","33.30","5.83","33.30",""
"12/02/2021 00:00 - 12/02/2021 01:00","MBA|NO1","FCR","34.30","9.43","34.30",""
"12/02/2021 01:00 - 12/02/2021 02:00","MBA|NO1","FCR","37.70","13.20","37.70",""
"12/02/2021 02:00 - 12/02/2021 03:00","MBA|NO1","FCR","39.70","10.92","39.70",""
"12/02/2021 03:00 - 12/02/2021 04:00","MBA|NO1","FCR","37.80","0.00","37.80","14.18"
"12/02/2021 04:00 - 12/02/2021 05:00","MBA|NO1","FCR","37.60","0.00","37.60","14.10"
"12/02/2021 05:00 - 12/02/2021 06:00","MBA|NO1","FCR","29.90","3.74","29.90",""
"12/02/2021 06:00 - 12/02/2021 07:00","MBA|NO1","FCR","32.20","2.42","32.20",""
"12/02/2021 07:00 - 12/02/2021 08:00","MBA|NO1","FCR","34.30","5.15","34.30",""
"12/02/2021 08:00 - 12/02/2021 09:00","MBA|NO1","FCR","35.20","6.16","35.20",""
"12/02/2021 09:00 - 12/02/2021 10:00","MBA|NO1","FCR","35.30","0.00","35.30","9.71"
"12/02/2021 10:00 - 12/02/2021 11:00","MBA|NO1","FCR","35.10","0.00","35.10","19.31"
"12/02/2021 11:00 - 12/02/2021 12:00","MBA|NO1","FCR","34.30","9.43","34.30",""
"12/02/2021 12:00 - 12/02/2021 13:00","MBA|NO1","FCR","34.30","6.00","34.30",""
"12/02/2021 13:00 - 12/02/2021 14:00","MBA|NO1","FCR","34.30","0.00","34.30","10.29"
"12/02/2021 14:00 - 12/02/2021 15:00","MBA|NO1","FCR","34.30","0.00","34.30","0.86"
"12/02/2021 15:00 - 12/02/2021 16:00","MBA|NO1","FCR","32.30","0.81","32.30",""
"12/02/2021 16:00 - 12/02/2021 17:00","MBA|NO1","FCR","37.00","4.63","37.00",""
"12/02/2021 17:00 - 12/02/2021 18:00","MBA|NO1","FCR","37.10","0.00","37.10","3.71"
"12/02/2021 18:00 - 12/02/2021 19:00","MBA|NO1","FCR","37.10","5.57","37.10",""
"12/02/2021 19:00 - 12/02/2021 20:00","MBA|NO1","FCR","35.20","1.76","35.20",""
"12/02/2021 20:00 - 12/02/2021 21:00","MBA|NO1","FCR","35.10","3.51","35.10",""
"12/02/2021 21:00 - 12/02/2021 22:00","MBA|NO1","FCR","34.30","4.29","34.30",""
"12/02/2021 22:00 - 12/02/2021 23:00","MBA|NO1","FCR","34.20","0.86","34.20",""
"12/02/2021 23:00 - 13/02/2021 00:00","MBA|NO1","FCR","32.70","3.27","32.70",""
"13/02/2021 00:00 - 13/02/2021 01:00","MBA|NO1","FCR","33.80","5.07","33.80",""
"13/02/2021 01:00 - 13/02/2021 02:00","MBA|NO1","FCR","30.70","13.05","30.70",""
"13/02/2021 02:00 - 13/02/2021 03:00","MBA|NO1","FCR","33.70","16.01","33.70",""
"13/02/2021 03:00 - 13/02/2021 04:00","MBA|NO1","FCR","36.80","22.08","36.80",""
"13/02/2021 04:00 - 13/02/2021 05:00","MBA|NO1","FCR","34.70","8.68","34.70",""
"13/02/2021 05:00 - 13/02/2021 06:00","MBA|NO1","FCR","34.70","0.00","34.70","15.62"
"13/02/2021 06:00 - 13/02/2021 07:00","MBA|NO1","FCR","34.90","0.00","34.90","20.07"
"13/02/2021 07:00 - 13/02/2021 08:00","MBA|NO1","FCR","38.30","0.00","38.30","0.96"
"13/02/2021 08:00 - 13/02/2021 09:00","MBA|NO1","FCR","38.60","0.00","38.60","12.55"
"13/02/2021 09:00 - 13/02/2021 10:00","MBA|NO1","FCR","37.60","3.76","37.60",""
"13/02/2021 10:00 - 13/02/2021 11:00","MBA|NO1","FCR","37.60","6.58","37.60",""
"13/02/2021 11:00 - 13/02/2021 12:00","MBA|NO1","FCR","30.60","11.48","30.60",""
"13/02/2021 12:00 - 13/02/2021 13:00","MBA|NO1","FCR","32.60","0.00","32.60","8.97"
"13/02/2021 13:00 - 13/02/2021 14:00","MBA|NO1","FCR","37.60","0.00","37.60","14.10"
"13/02/2021 14:00 - 13/02/2021 15:00","MBA|NO1","FCR","36.60","0.00","36.60","4.58"
"13/02/2021 15:00 - 13/02/2021 16:00","MBA|NO1","FCR","37.60","5.64","37.60",""
"13/02/2021 16:00 - 13/02/2021 17:00","MBA|NO1","FCR","40.60","2.03","40.60",""
"13/02/2021 17:00 - 13/02/2021 18:00","MBA|NO1","FCR","31.50","0.00","31.50","9.45"
"13/02/2021 18:00 - 13/02/2021 19:00","MBA|NO1","FCR","31.60","0.00","31.60","3.16"
"13/02/2021 19:00 - 13/02/2021 20:00","MBA|NO1","FCR","30.60","0.00","30.60","5.36"
"13/02/2021 20:00 - 13/02/2021 21:00","MBA|NO1","FCR","30.60","0.00","30.60","0.77"
"13/02/2021 21:00 - 13/02/2021 22:00","MBA|NO1","FCR","35.60","2.67","35.60",""
"13/02/2021 22:00 - 13/02/2021 23:00","MBA|NO1","FCR","33.60","0.84","33.60",""
"13/02/2021 23:00 - 14/02/2021 00:00","MBA|NO1","FCR","32.70","1.64","32.70",""
"14/02/2021 00:00 - 14/02/2021 01:00","MBA|NO1","FCR","29.10","0.00","29.10",""
"14/02/2021 01:00 - 14/02/2021 02:00","MBA|NO1","FCR","28.80","0.00","28.80","8.64"
"14/02/2021 02:00 - 14/02/2021 03:00","MBA|NO1","FCR","29.60","1.48","29.60",""
"14/02/2021 03:00 - 14/02/2021 04:00","MBA|NO1","FCR","29.90","0.00","29.90","0.75"
"14/02/2021 04:00 - 14/02/2021 05:00","MBA|NO1","FCR","29.60","1.48","29.60",""
"14/02/2021 05:00 - 14/02/2021 06:00","MBA|NO1","FCR","32.80","0.00","32.80","4.92"
"14/02/2021 06:00 - 14/02/2021 07:00","MBA|NO1","FCR","28.80","0.00","28.80","1.44"
"14/02/2021 07:00 - 14/02/2021 08:00","MBA|NO1","FCR","29.40","5.88","29.40",""
"14/02/2021 08:00 - 14/02/2021 09:00","MBA|NO1","FCR","29.80","8.20","29.80",""
"14/02/2021 09:00 - 14/02/2021 10:00","MBA|NO1","FCR","32.30","3.23","32.30",""
"14/02/2021 10:00 - 14/02/2021 11:00","MBA|NO1","FCR","37.30","6.53","37.30",""
"14/02/2021 11:00 - 14/02/2021 12:00","MBA|NO1","FCR","34.20","4.28","34.20",""
"14/02/2021 12:00 - 14/02/2021 13:00","MBA|NO1","FCR","34.10","0.00","34.10","11.08"
"14/02/2021 13:00 - 14/02/2021 14:00","MBA|NO1","FCR","34.30","0.00","34.30","16.29"
"14/02/2021 14:00 - 14/02/2021 15:00","MBA|NO1","FCR","34.20","5.13","34.20",""
"14/02/2021 15:00 - 14/02/2021 16:00","MBA|NO1","FCR","34.10","0.00","34.10","0.85"
"14/02/2021 16:00 - 14/02/2021 17:00","MBA|NO1","FCR","31.80","11.13","31.80",""
"14/02/2021 17:00 - 14/02/2021 18:00","MBA|NO1","FCR","33.30","5.00","33.30",""
"14/02/2021 18:00 - 14/02/2021 19:00","MBA|NO1","FCR","32.30","0.81","32.30",""
"14/02/2021 19:00 - 14/02/2021 20:00","MBA|NO1","FCR","34.80","1.74","34.80",""
"14/02/2021 20:00 - 14/02/2021 21:00","MBA|NO1","FCR","37.80","2.84","37.80",""
"14/02/2021 21:00 - 14/02/2021 22:00","MBA|NO1","FCR","36.70","0.00","36.70","0.92"
"14/02/2021 22:00 - 14/02/2021 23:00","MBA|NO1","FCR","27.90","0.70","27.90",""
"14/02/2021 23:00 - 15/02/2021 00:00","MBA|NO1","FCR","32.70","0.00","32.70","5.72"
"15/02/2021 00:00 - 15/02/2021 01:00","MBA|NO1","FCR","35.80","0.00","35.80",""
"15/02/2021 01:00 - 15/02/2021 02:00","MBA|NO1","FCR","35.70","0.00","35.70","8.93"
"15/02/2021 02:00 - 15/02/2021 03:00","MBA|NO1","FCR","34.70","1.74","34.70",""
"15/02/2021 03:00 - 15/02/2021 04:00","MBA|NO1","FCR","34.80","0.00","34.80","11.31"
"15/02/2021 04:00 - 15/02/2021 05:00","MBA|NO1","FCR","34.80","11.31","34.80",""
"15/02/2021 05:00 - 15/02/2021 06:00","MBA|NO1","FCR","33.10","9.10","33.10",""
"15/02/2021 06:00 - 15/02/2021 07:00","MBA|NO1","FCR","35.70","0.00","35.70","0.89"
"15/02/2021 07:00 - 15/02/2021 08:00","MBA|NO1","FCR","35.70","0.00","35.70","16.96"
"15/02/2021 08:00 - 15/02/2021 09:00","MBA|NO1","FCR","36.70","0.00","36.70",""
"15/02/2021 09:00 - 15/02/2021 10:00","MBA|NO1","FCR","36.80","0.00","36.80","21.16"
"15/02/2021 10:00 - 15/02/2021 11:00","MBA|NO1","FCR","34.90","0.00","34.90","5.24"
"15/02/2021 11:00 - 15/02/2021 12:00","MBA|NO1","FCR","35.30","13.24","35.30",""
"15/02/2021 12:00 - 15/02/2021 13:00","MBA|NO1","FCR","35.80","6.27","35.80",""
"15/02/2021 13:00 - 15/02/2021 14:00","MBA|NO1","FCR","33.90","0.85","33.90",""
"15/02/2021 14:00 - 15/02/2021 15:00","MBA|NO1","FCR","33.70","0.84","33.70",""
"15/02/2021 15:00 - 15/02/2021 16:00","MBA|NO1","FCR","34.80","0.00","34.80",""
"15/02/2021 16:00 - 15/02/2021 17:00","MBA|NO1","FCR","34.70","1.74","34.70",""
"15/02/2021 17:00 - 15/02/2021 18:00","MBA|NO1","FCR","34.70","3.47","34.70",""
"15/02/2021 18:00 - 15/02/2021 19:00","MBA|NO1","FCR","36.80","0.00","36.80","7.36"
"15/02/2021 19:00 - 15/02/2021 20:00","MBA|NO1","FCR","36.70","0.00","36.70","21.10"
"15/02/2021 20:00 - 15/02/2021 21:00","MBA|NO1","FCR","34.30","0.00","34.30","3.43"
"15/02/2021 21:00 - 15/02/2021 22:00","MBA|NO1","FCR","33.20","2.49","33.20",""
"15/02/2021 22:00 - 15/02/2021 23:00","MBA|NO1","FCR","37.70","2.83","37.70",""
"15/02/2021 23:00 - 16/02/2021 00:00","MBA|NO1","FCR","36.80","0.00","36.80","5.52"
"16/02/2021 00:00 - 16/02/2021 01:00","MBA|NO1","FCR","39.20","7.84","39.20",""
"16/02/2021 01:00 - 16/02/2021 02:00","MBA|NO1","FCR","39.10","0.00","39.10","10.75"
"16/02/2021 02:00 - 16/02/2021 03:00","MBA|NO1","FCR","39.00","0.98","39.00",""
"16/02/2021 03:00 - 16/02/2021 04:00","MBA|NO1","FCR","36.20","0.00","36.20","9.96"
"16/02/2021 04:00 - 16/02/2021 05:00","MBA|NO1","FCR","36.20","0.00","36.20","11.77"
"16/02/2021 05:00 - 16/02/2021 06:00","MBA|NO1","FCR","33.20","14.94","33.20",""
"16/02/2021 06:00 - 16/02/2021 07:00","MBA|NO1","FCR","38.10","20.00","38.10",""
"16/02/2021 07:00 - 16/02/2021 08:00","MBA|NO1","FCR","37.80","0.00","37.80","7.56"
"16/02/2021 08:00 - 16/02/2021 09:00","MBA|NO1","FCR","37.20","0.00","37.20","2.79"
"16/02/2021 09:00 - 16/02/2021 10:00","MBA|NO1","FCR","34.30","0.00","34.30","1.72"
"16/02/2021 10:00 - 16/02/2021 11:00","MBA|NO1","FCR","35.20","20.24","35.20",""
"16/02/2021 11:00 - 16/02/2021 12:00","MBA|NO1","FCR","35.10","8.78","35.10",""
"16/02/2021 12:00 - 16/02/2021 13:00","MBA|NO1","FCR","35.30","10.59","35.30",""
"16/02/2021 13:00 - 16/02/2021 14:00","MBA|NO1","FCR","35.20","9.68","35.20",""
"16/02/2021 14:00 - 16/02/2021 15:00","MBA|NO1","FCR","34.30","0.00","34.30","1.72"
"16/02/2021 15:00 - 16/02/2021 16:00","MBA|NO1","FCR","34.40","0.00","34.40","3.44"
